,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
306,4,4,68.58041575492341,80.89127623594946,66.61804113086083,0.8745527863502502,1,0
307,4,4,64.6626586506346,60.75313807531381,65.26261718248362,-1.0,0,1
308,4,5,71.04212253829321,82.75639112702676,69.17484579891227,0.9145113825798035,1,0
309,4,5,64.18114005789357,61.58995815899581,64.57878515474509,-1.0,0,1
310,4,6,73.65289934354486,84.23356212075997,71.96632153107014,0.6822861433029175,1,0
311,4,6,65.583945669116,59.7071129707113,66.48580968280467,-1.0,0,1
312,4,7,75.8390317286652,85.39242017308266,74.31620340273042,0.7717087864875793,1,0
313,4,7,66.39946559786239,57.07112970711297,67.83100038525748,-1.0,0,1
314,4,8,77.91028446389497,87.05858947577838,76.45202720915852,0.9406808614730835,1,0
315,4,8,63.47973725228234,61.63179916317991,63.76332348786439,-1.0,0,1
316,4,9,79.59792122538293,87.83447727046652,78.28499849366547,0.7086398005485535,1,0
317,4,9,68.38120685816077,53.09623430962343,70.726852446385,-1.0,0,1
318,4,10,81.16725929978118,88.44126131503035,80.00776951496029,0.5315075516700745,1,0
319,4,10,69.8786461812514,50.58577405857741,72.8393476306665,-1.0,0,1
320,4,11,82.80361050328227,89.80901223515369,81.68693611555965,0.8053916692733765,1,0
321,4,11,66.31039857492763,57.97071129707113,67.59021445999743,-1.0,0,1
322,4,12,83.64606126914661,90.38098080175072,82.5725022595018,0.557460367679596,1,0
323,4,12,70.95858383433534,47.23849372384937,74.59869012456659,-1.0,0,1
324,4,13,84.80306345733041,91.12702675818164,83.79501165427244,0.5258051156997681,1,0
325,4,13,68.77644177243376,53.28451882845188,71.15384615384616,-1.0,0,1
326,4,14,85.69338074398249,91.55475977320202,84.75906575546641,0.9942395687103271,1,0
327,4,14,66.30761523046093,57.05020920502092,67.72826505714653,-1.0,0,1
328,4,15,86.56386761487965,92.22620113398986,85.66128086003773,0.7242944240570068,1,0
329,4,15,69.26352705410822,51.21338912133891,72.0335174007962,-1.0,0,1
330,4,16,86.95910831509846,92.26599025166617,86.1131812199724,0.37499022483825684,1,0
331,4,16,71.35381874860833,46.67364016736402,75.14126107615256,-1.0,0,1
332,4,17,87.56701312910285,92.57435591365761,86.76883314570219,0.3336906135082245,1,0
333,4,17,69.55021153417947,49.85355648535565,72.57287787337872,-1.0,0,1
334,4,18,88.27201859956236,93.09161444344971,87.50376583633279,0.7714321613311768,1,0
335,4,18,68.09452237808951,52.63598326359833,70.46680364710414,-1.0,0,1
336,4,19,88.70555251641137,93.33034914950761,87.9683511186516,0.4461519420146942,1,0
337,4,19,72.18882208862169,43.09623430962343,76.65339668678567,-1.0,0,1
